gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,is_churned
b'Other',33,b'AU',b'Family',50,79,0.14,b'Desktop',0,1
b'Male',58,b'UK',b'Premium',145,15,0.32,b'Web',0,0
b'Female',47,b'AU',b'Student',137,70,0.1,b'Mobile',0,0
b'Male',22,b'PK',b'Family',265,30,0.36,b'Mobile',0,0
b'Other',36,b'CA',b'Free',106,30,0.47,b'Desktop',35,0
b'Other',40,b'DE',b'Premium',176,16,0.18,b'Web',0,0
b'Other',28,b'DE',b'Family',32,92,0.37,b'Mobile',0,1
b'Female',35,b'AU',b'Student',161,95,0.53,b'Web',0,0
b'Male',51,b'US',b'Premium',85,90,0.33,b'Web',0,1
b'Female',43,b'AU',b'Premium',216,55,0.5,b'Mobile',0,0
b'Male',21,b'US',b'Student',40,99,0.51,b'Desktop',0,1
b'Other',53,b'IN',b'Student',270,7,0.41,b'Desktop',0,0
b'Male',57,b'AU',b'Student',237,29,0.56,b'Mobile',0,0
b'Male',27,b'CA',b'Free',61,63,0.11,b'Web',13,0
b'Female',34,b'CA',b'Student',189,94,0.29,b'Mobile',0,0
b'Male',47,b'IN',b'Free',287,80,0.43,b'Web',24,1
b'Male',38,b'US',b'Student',107,80,0.5,b'Desktop',0,0
b'Male',21,b'IN',b'Free',121,15,0.01,b'Web',17,0
b'Male',17,b'CA',b'Premium',264,61,0.51,b'Desktop',0,0
b'Male',52,b'UK',b'Free',253,43,0.41,b'Desktop',43,0
b'Female',31,b'AU',b'Free',159,52,0.0,b'Mobile',41,1
b'Other',28,b'AU',b'Free',26,36,0.47,b'Desktop',35,0
b'Female',21,b'UK',b'Family',40,61,0.06,b'Desktop',0,0
b'Female',52,b'PK',b'Family',64,85,0.17,b'Mobile',0,0
b'Other',22,b'IN',b'Student',241,40,0.31,b'Mobile',0,1
b'Female',50,b'US',b'Premium',289,16,0.31,b'Desktop',0,0
b'Other',23,b'IN',b'Family',292,74,0.35,b'Desktop',0,0
b'Other',36,b'UK',b'Premium',226,2,0.13,b'Mobile',0,1
b'Other',46,b'IN',b'Free',238,29,0.45,b'Mobile',26,0
b'Female',51,b'PK',b'Student',128,40,0.41,b'Desktop',0,0
b'Male',50,b'FR',b'Free',184,30,0.01,b'Web',39,0
b'Female',33,b'AU',b'Student',66,53,0.03,b'Web',0,0
b'Other',28,b'IN',b'Student',53,8,0.53,b'Web',0,0
b'Male',44,b'DE',b'Student',180,39,0.51,b'Mobile',0,1
b'Female',37,b'FR',b'Premium',110,1,0.05,b'Desktop',0,0
b'Other',31,b'UK',b'Family',212,24,0.44,b'Mobile',0,0
b'Other',49,b'UK',b'Free',78,22,0.48,b'Mobile',48,1
b'Other',16,b'US',b'Free',278,77,0.47,b'Desktop',32,0
b'Other',31,b'FR',b'Free',170,16,0.16,b'Mobile',45,1
b'Male',44,b'CA',b'Student',210,29,0.29,b'Desktop',0,0
b'Male',48,b'UK',b'Student',99,12,0.57,b'Desktop',0,0
b'Other',53,b'DE',b'Premium',65,47,0.43,b'Desktop',0,0
b'Other',48,b'US',b'Student',138,38,0.59,b'Desktop',0,0
b'Female',47,b'IN',b'Premium',47,71,0.43,b'Desktop',0,0
b'Male',18,b'FR',b'Family',152,57,0.38,b'Web',0,0
b'Female',48,b'CA',b'Family',96,86,0.32,b'Mobile',0,0
b'Female',22,b'IN',b'Family',261,32,0.31,b'Web',0,0
b'Male',35,b'UK',b'Student',156,63,0.45,b'Desktop',0,0
b'Male',42,b'IN',b'Free',268,64,0.22,b'Mobile',44,0
b'Female',31,b'FR',b'Premium',246,92,0.3,b'Web',0,0
b'Female',32,b'AU',b'Student',243,79,0.36,b'Desktop',0,1
b'Male',37,b'DE',b'Free',218,76,0.44,b'Desktop',46,1
b'Male',24,b'AU',b'Family',68,27,0.54,b'Web',0,0
b'Other',19,b'DE',b'Family',16,48,0.45,b'Desktop',0,0
b'Other',38,b'DE',b'Student',89,86,0.12,b'Web',0,0
b'Other',44,b'FR',b'Free',11,82,0.37,b'Mobile',36,1
b'Other',48,b'AU',b'Family',169,93,0.15,b'Web',0,0
b'Female',56,b'US',b'Free',225,53,0.27,b'Desktop',47,0
b'Other',30,b'CA',b'Student',21,67,0.37,b'Web',0,0
b'Male',17,b'DE',b'Student',164,18,0.13,b'Mobile',0,0
b'Female',28,b'FR',b'Free',240,28,0.22,b'Web',16,0
b'Other',32,b'US',b'Family',58,97,0.27,b'Mobile',0,1
b'Other',24,b'IN',b'Family',243,64,0.1,b'Desktop',0,0
b'Other',26,b'UK',b'Student',133,91,0.14,b'Desktop',0,1
b'Female',22,b'AU',b'Family',201,43,0.11,b'Desktop',0,0
b'Other',27,b'DE',b'Premium',291,11,0.51,b'Web',0,1
b'Female',50,b'UK',b'Premium',291,18,0.55,b'Mobile',0,0
b'Male',37,b'DE',b'Student',96,23,0.36,b'Mobile',0,0
b'Male',49,b'FR',b'Family',34,93,0.37,b'Mobile',0,0
b'Male',48,b'US',b'Student',33,52,0.43,b'Web',0,1
b'Female',45,b'AU',b'Student',166,59,0.56,b'Desktop',0,0
b'Other',58,b'FR',b'Family',297,56,0.53,b'Desktop',0,1
b'Other',35,b'US',b'Premium',204,40,0.17,b'Mobile',0,0
b'Male',36,b'FR',b'Premium',182,81,0.26,b'Desktop',0,0
b'Female',33,b'IN',b'Family',102,18,0.09,b'Web',0,0
b'Male',28,b'AU',b'Premium',119,25,0.52,b'Mobile',0,0
b'Male',32,b'IN',b'Family',274,62,0.51,b'Mobile',0,1
b'Male',34,b'IN',b'Family',177,11,0.34,b'Web',0,0
b'Other',20,b'FR',b'Family',163,96,0.11,b'Mobile',0,0
b'Other',58,b'UK',b'Premium',103,54,0.28,b'Mobile',0,1
b'Other',30,b'IN',b'Student',136,16,0.22,b'Mobile',0,0
b'Female',33,b'US',b'Premium',266,45,0.39,b'Mobile',0,1
b'Other',34,b'AU',b'Family',29,43,0.53,b'Web',0,0
b'Male',20,b'IN',b'Free',266,36,0.46,b'Desktop',34,0
b'Female',39,b'PK',b'Free',172,58,0.45,b'Desktop',12,0
b'Male',28,b'PK',b'Family',33,28,0.18,b'Web',0,1
b'Other',32,b'FR',b'Free',110,50,0.01,b'Mobile',13,0
b'Male',48,b'CA',b'Premium',69,79,0.45,b'Web',0,0
b'Male',49,b'DE',b'Free',191,48,0.03,b'Mobile',36,1
b'Male',59,b'AU',b'Premium',229,96,0.35,b'Desktop',0,0
b'Other',21,b'AU',b'Premium',286,5,0.31,b'Mobile',0,0
b'Female',18,b'DE',b'Family',158,89,0.26,b'Desktop',0,0
b'Male',55,b'FR',b'Student',136,64,0.28,b'Web',0,1
b'Other',48,b'US',b'Student',102,51,0.36,b'Web',0,0
b'Male',17,b'US',b'Student',227,41,0.47,b'Desktop',0,0
b'Female',36,b'UK',b'Premium',40,37,0.52,b'Mobile',0,0
b'Female',27,b'UK',b'Free',138,40,0.28,b'Web',27,0
b'Other',48,b'FR',b'Student',251,11,0.24,b'Desktop',0,0
b'Female',20,b'IN',b'Premium',174,70,0.32,b'Mobile',0,0
b'Other',49,b'IN',b'Free',23,7,0.43,b'Mobile',40,0
b'Female',22,b'FR',b'Student',280,10,0.32,b'Desktop',0,0
b'Other',54,b'FR',b'Premium',242,23,0.15,b'Desktop',0,0
b'Female',55,b'IN',b'Premium',28,33,0.23,b'Web',0,1
b'Male',25,b'DE',b'Family',173,71,0.38,b'Desktop',0,0
b'Female',36,b'AU',b'Family',108,57,0.35,b'Desktop',0,0
b'Female',32,b'UK',b'Free',161,20,0.01,b'Desktop',16,1
b'Other',33,b'AU',b'Student',204,88,0.13,b'Desktop',0,0
b'Other',58,b'US',b'Family',208,68,0.19,b'Desktop',0,1
b'Male',32,b'DE',b'Student',157,43,0.26,b'Web',0,0
b'Male',41,b'FR',b'Student',273,57,0.46,b'Desktop',0,1
b'Female',39,b'FR',b'Free',251,3,0.27,b'Desktop',9,1
b'Female',29,b'US',b'Premium',215,38,0.55,b'Web',0,1
b'Female',42,b'FR',b'Premium',206,47,0.35,b'Web',0,0
b'Male',56,b'FR',b'Student',162,29,0.32,b'Web',0,1
b'Female',29,b'DE',b'Free',254,30,0.4,b'Mobile',7,0
b'Other',48,b'FR',b'Free',171,56,0.41,b'Web',20,0
b'Other',24,b'UK',b'Premium',131,38,0.27,b'Mobile',0,0
b'Other',44,b'AU',b'Student',250,21,0.48,b'Desktop',0,0
b'Male',21,b'FR',b'Free',37,55,0.29,b'Web',36,0
b'Male',44,b'DE',b'Premium',263,36,0.14,b'Mobile',0,0
b'Female',25,b'US',b'Family',123,20,0.2,b'Desktop',0,1
b'Male',56,b'US',b'Premium',294,99,0.01,b'Desktop',0,0
b'Other',46,b'PK',b'Student',150,77,0.5,b'Mobile',0,0
b'Male',47,b'FR',b'Family',248,23,0.35,b'Desktop',0,0
b'Female',18,b'US',b'Premium',221,99,0.15,b'Web',0,0
b'Female',21,b'DE',b'Free',167,48,0.21,b'Web',32,0
b'Male',56,b'FR',b'Free',242,85,0.1,b'Mobile',21,0
b'Female',56,b'CA',b'Student',295,26,0.53,b'Mobile',0,0
b'Male',21,b'FR',b'Premium',282,21,0.02,b'Web',0,0
b'Female',48,b'AU',b'Free',31,46,0.08,b'Web',47,1
b'Female',59,b'PK',b'Student',71,45,0.22,b'Web',0,0
b'Female',37,b'AU',b'Student',10,90,0.09,b'Desktop',0,0
b'Female',44,b'PK',b'Premium',269,9,0.44,b'Mobile',0,0
b'Other',20,b'US',b'Premium',105,80,0.4,b'Mobile',0,0
b'Other',50,b'DE',b'Student',98,4,0.52,b'Mobile',0,0
b'Female',22,b'UK',b'Free',97,62,0.33,b'Web',45,1
b'Male',47,b'CA',b'Free',52,43,0.04,b'Desktop',48,0
b'Female',37,b'PK',b'Free',242,23,0.56,b'Web',21,0
b'Female',48,b'DE',b'Free',44,56,0.5,b'Desktop',26,0
b'Male',22,b'AU',b'Free',180,23,0.0,b'Mobile',9,0
b'Female',58,b'CA',b'Free',255,90,0.0,b'Mobile',8,0
b'Male',32,b'IN',b'Family',65,25,0.02,b'Web',0,1
b'Male',21,b'FR',b'Student',131,55,0.21,b'Web',0,0
b'Other',28,b'AU',b'Family',98,25,0.59,b'Desktop',0,1
b'Male',46,b'IN',b'Free',116,10,0.54,b'Mobile',20,1
b'Other',43,b'AU',b'Student',256,4,0.42,b'Desktop',0,0
b'Male',22,b'CA',b'Family',169,41,0.47,b'Mobile',0,0
b'Female',58,b'IN',b'Student',99,12,0.51,b'Mobile',0,1
b'Other',16,b'DE',b'Family',110,24,0.45,b'Mobile',0,0
b'Female',55,b'AU',b'Student',178,86,0.24,b'Web',0,0
b'Other',47,b'DE',b'Free',104,39,0.21,b'Desktop',13,0
b'Other',31,b'FR',b'Student',79,57,0.47,b'Web',0,0
b'Female',58,b'PK',b'Family',70,54,0.1,b'Mobile',0,1
b'Female',44,b'DE',b'Family',199,90,0.53,b'Desktop',0,0
b'Female',37,b'PK',b'Student',262,30,0.42,b'Desktop',0,0
b'Male',23,b'DE',b'Student',294,27,0.37,b'Desktop',0,1
b'Female',50,b'CA',b'Free',74,80,0.59,b'Desktop',25,0
b'Other',47,b'IN',b'Family',45,95,0.43,b'Web',0,0
b'Male',50,b'AU',b'Premium',131,27,0.57,b'Web',0,0
b'Female',43,b'PK',b'Premium',165,14,0.06,b'Desktop',0,1
b'Other',46,b'IN',b'Family',27,26,0.22,b'Desktop',0,0
b'Male',36,b'FR',b'Premium',199,97,0.52,b'Desktop',0,0
b'Male',41,b'PK',b'Student',107,59,0.4,b'Desktop',0,0
b'Female',39,b'CA',b'Student',49,84,0.3,b'Web',0,0
b'Male',50,b'PK',b'Premium',265,77,0.44,b'Mobile',0,0
b'Female',22,b'US',b'Student',106,76,0.07,b'Desktop',0,0
b'Other',49,b'US',b'Student',103,34,0.18,b'Web',0,0
b'Other',59,b'IN',b'Free',224,92,0.36,b'Web',10,0
b'Female',57,b'DE',b'Family',243,42,0.32,b'Desktop',0,0
b'Male',34,b'AU',b'Free',17,82,0.48,b'Desktop',19,0
b'Other',51,b'UK',b'Premium',173,61,0.35,b'Web',0,1
b'Other',46,b'FR',b'Premium',97,56,0.26,b'Desktop',0,0
b'Male',22,b'FR',b'Free',162,44,0.01,b'Mobile',15,0
b'Other',52,b'DE',b'Free',147,9,0.11,b'Web',21,0
b'Female',50,b'US',b'Student',27,55,0.08,b'Mobile',0,0
b'Male',27,b'US',b'Free',88,52,0.1,b'Web',10,0
b'Male',38,b'CA',b'Student',294,55,0.31,b'Desktop',0,0
b'Male',59,b'AU',b'Family',235,46,0.3,b'Mobile',0,1
b'Other',45,b'AU',b'Student',296,5,0.39,b'Mobile',0,1
b'Other',31,b'UK',b'Premium',249,86,0.57,b'Web',0,0
b'Male',22,b'PK',b'Family',197,85,0.03,b'Mobile',0,0
b'Other',24,b'PK',b'Premium',221,67,0.58,b'Mobile',0,0
b'Female',44,b'FR',b'Free',46,20,0.23,b'Desktop',32,0
b'Female',59,b'US',b'Student',18,95,0.46,b'Desktop',0,0
b'Other',34,b'FR',b'Premium',105,24,0.58,b'Mobile',0,0
b'Male',28,b'US',b'Student',256,84,0.21,b'Mobile',0,0
b'Other',40,b'UK',b'Free',253,55,0.09,b'Web',25,0
b'Female',33,b'CA',b'Free',27,66,0.4,b'Desktop',28,1
b'Other',27,b'FR',b'Student',224,88,0.01,b'Mobile',0,0
b'Other',56,b'DE',b'Student',24,29,0.16,b'Web',0,0
b'Male',26,b'US',b'Free',102,2,0.04,b'Desktop',19,0
b'Female',54,b'FR',b'Premium',231,41,0.15,b'Mobile',0,0
b'Female',32,b'AU',b'Family',275,95,0.1,b'Web',0,0
b'Female',26,b'PK',b'Free',70,7,0.5,b'Desktop',30,0
b'Male',45,b'AU',b'Free',247,79,0.06,b'Web',13,0
b'Female',58,b'CA',b'Free',290,49,0.14,b'Mobile',44,1
b'Male',32,b'PK',b'Family',50,80,0.07,b'Desktop',0,0
b'Male',40,b'FR',b'Family',50,39,0.2,b'Mobile',0,0
b'Other',44,b'DE',b'Student',254,33,0.04,b'Web',0,1
b'Male',17,b'UK',b'Student',166,53,0.32,b'Desktop',0,0
b'Other',29,b'CA',b'Free',262,28,0.4,b'Desktop',9,0
b'Female',47,b'FR',b'Premium',208,48,0.38,b'Mobile',0,1
b'Female',24,b'UK',b'Family',36,47,0.08,b'Desktop',0,0
b'Male',59,b'AU',b'Student',207,9,0.06,b'Mobile',0,0
b'Other',21,b'CA',b'Free',281,84,0.34,b'Mobile',5,0
b'Female',17,b'FR',b'Student',50,19,0.32,b'Desktop',0,0
b'Male',42,b'UK',b'Student',80,71,0.34,b'Desktop',0,1
b'Female',24,b'IN',b'Premium',17,88,0.0,b'Desktop',0,0
b'Male',28,b'PK',b'Family',267,64,0.02,b'Desktop',0,1
b'Female',26,b'FR',b'Family',126,41,0.2,b'Mobile',0,0
b'Male',50,b'IN',b'Free',53,5,0.36,b'Mobile',11,1
b'Male',21,b'US',b'Free',113,70,0.07,b'Web',9,0
b'Other',51,b'PK',b'Student',165,43,0.39,b'Web',0,1
b'Male',30,b'AU',b'Premium',43,99,0.51,b'Web',0,0
b'Other',48,b'US',b'Family',243,65,0.23,b'Web',0,0
b'Female',19,b'UK',b'Premium',192,79,0.22,b'Web',0,0
b'Other',53,b'AU',b'Student',151,22,0.54,b'Mobile',0,1
b'Male',30,b'UK',b'Family',23,55,0.12,b'Mobile',0,0
b'Female',16,b'FR',b'Family',188,95,0.25,b'Desktop',0,0
b'Male',39,b'FR',b'Premium',125,43,0.42,b'Mobile',0,1
b'Other',51,b'AU',b'Premium',264,94,0.49,b'Mobile',0,1
b'Male',33,b'CA',b'Free',253,67,0.54,b'Mobile',34,0
b'Male',34,b'FR',b'Student',48,87,0.04,b'Web',0,0
b'Male',41,b'CA',b'Family',17,95,0.23,b'Mobile',0,0
b'Other',57,b'US',b'Student',76,92,0.51,b'Mobile',0,0
b'Male',24,b'AU',b'Free',239,37,0.27,b'Desktop',36,1
b'Male',24,b'IN',b'Premium',98,36,0.29,b'Desktop',0,0
b'Other',26,b'AU',b'Free',229,61,0.29,b'Desktop',15,0
b'Other',17,b'DE',b'Family',296,80,0.02,b'Mobile',0,0
b'Female',26,b'CA',b'Family',235,51,0.08,b'Mobile',0,0
b'Male',45,b'IN',b'Premium',49,96,0.14,b'Desktop',0,1
b'Female',49,b'IN',b'Student',221,82,0.59,b'Mobile',0,1
b'Male',48,b'DE',b'Family',103,80,0.24,b'Desktop',0,0
b'Male',18,b'DE',b'Premium',72,11,0.46,b'Web',0,1
b'Other',23,b'IN',b'Free',256,3,0.38,b'Mobile',11,0
b'Female',45,b'IN',b'Family',18,79,0.3,b'Mobile',0,0
b'Other',58,b'IN',b'Student',204,98,0.09,b'Web',0,0
b'Male',28,b'CA',b'Premium',22,59,0.22,b'Web',0,0
b'Male',48,b'UK',b'Family',68,35,0.29,b'Web',0,0
b'Male',18,b'US',b'Student',23,58,0.5,b'Desktop',0,0
b'Male',47,b'UK',b'Free',75,72,0.0,b'Desktop',38,0
b'Female',48,b'PK',b'Family',131,45,0.29,b'Web',0,0
b'Male',22,b'US',b'Student',42,78,0.26,b'Web',0,0
b'Male',38,b'AU',b'Premium',96,90,0.07,b'Desktop',0,0
b'Male',24,b'US',b'Free',114,88,0.35,b'Mobile',33,0
b'Female',26,b'PK',b'Student',12,97,0.14,b'Web',0,1
b'Other',40,b'US',b'Premium',295,82,0.41,b'Web',0,1
b'Male',53,b'UK',b'Family',79,25,0.39,b'Desktop',0,0
b'Male',21,b'UK',b'Free',41,32,0.46,b'Desktop',44,0
b'Male',39,b'US',b'Family',273,10,0.53,b'Web',0,0
b'Female',52,b'PK',b'Family',241,20,0.0,b'Mobile',0,0
b'Other',40,b'UK',b'Family',242,18,0.37,b'Desktop',0,0
b'Other',52,b'PK',b'Free',149,6,0.39,b'Web',47,0
b'Other',17,b'CA',b'Family',232,88,0.22,b'Desktop',0,1
b'Other',19,b'CA',b'Family',286,67,0.16,b'Desktop',0,0
b'Female',16,b'CA',b'Family',12,98,0.22,b'Desktop',0,0
b'Other',46,b'US',b'Family',231,72,0.25,b'Desktop',0,0
b'Female',29,b'US',b'Free',49,30,0.34,b'Desktop',10,0
b'Female',26,b'AU',b'Premium',237,33,0.16,b'Mobile',0,0
b'Male',27,b'IN',b'Student',284,76,0.41,b'Mobile',0,1
b'Other',57,b'CA',b'Premium',109,69,0.3,b'Mobile',0,0
b'Female',20,b'AU',b'Premium',156,49,0.36,b'Web',0,0
b'Male',36,b'DE',b'Student',123,62,0.05,b'Web',0,1
b'Other',32,b'IN',b'Premium',87,48,0.07,b'Web',0,0
b'Male',47,b'PK',b'Family',59,53,0.37,b'Web',0,0
b'Male',25,b'UK',b'Student',170,97,0.31,b'Desktop',0,0
b'Female',36,b'US',b'Family',190,49,0.15,b'Desktop',0,0
b'Male',22,b'DE',b'Free',170,10,0.19,b'Web',16,0
b'Other',58,b'PK',b'Student',71,11,0.58,b'Web',0,0
b'Male',50,b'IN',b'Premium',213,16,0.49,b'Mobile',0,0
b'Female',20,b'AU',b'Premium',115,74,0.12,b'Desktop',0,0
b'Male',20,b'UK',b'Premium',99,58,0.17,b'Desktop',0,1
b'Male',53,b'CA',b'Premium',14,47,0.08,b'Desktop',0,0
b'Female',22,b'US',b'Student',211,19,0.24,b'Mobile',0,1
b'Other',58,b'FR',b'Premium',17,17,0.21,b'Mobile',0,1
b'Male',28,b'US',b'Family',122,36,0.04,b'Web',0,1
b'Female',37,b'PK',b'Student',263,20,0.3,b'Mobile',0,1
b'Male',57,b'PK',b'Student',162,41,0.56,b'Mobile',0,0
b'Male',29,b'PK',b'Free',81,90,0.29,b'Desktop',8,0
b'Female',32,b'DE',b'Free',223,31,0.01,b'Desktop',40,0
b'Male',37,b'FR',b'Family',209,37,0.02,b'Mobile',0,0
b'Other',17,b'IN',b'Family',90,1,0.07,b'Desktop',0,0
b'Other',35,b'UK',b'Student',162,61,0.13,b'Desktop',0,1
b'Female',52,b'IN',b'Family',117,42,0.06,b'Desktop',0,0
b'Male',50,b'US',b'Premium',191,46,0.28,b'Web',0,0
b'Male',23,b'FR',b'Family',215,98,0.21,b'Desktop',0,0
b'Female',50,b'FR',b'Free',239,76,0.3,b'Web',11,0
b'Male',51,b'AU',b'Free',37,87,0.44,b'Web',48,0
b'Female',59,b'US',b'Family',179,54,0.17,b'Desktop',0,0
b'Other',39,b'DE',b'Student',215,48,0.07,b'Desktop',0,1
b'Female',39,b'US',b'Student',255,8,0.42,b'Mobile',0,0
b'Male',37,b'FR',b'Premium',94,76,0.58,b'Web',0,0
b'Other',42,b'AU',b'Premium',280,84,0.56,b'Mobile',0,1
b'Other',57,b'FR',b'Free',186,30,0.03,b'Web',49,1
b'Male',16,b'DE',b'Premium',66,39,0.15,b'Desktop',0,0
b'Female',52,b'CA',b'Family',232,22,0.51,b'Desktop',0,1
b'Other',41,b'CA',b'Free',246,25,0.29,b'Mobile',21,0
b'Male',19,b'IN',b'Free',67,9,0.43,b'Mobile',10,1
b'Male',58,b'AU',b'Premium',269,67,0.58,b'Web',0,0
b'Male',21,b'UK',b'Free',235,9,0.3,b'Desktop',15,1
b'Other',45,b'CA',b'Family',99,96,0.47,b'Mobile',0,1
b'Male',42,b'IN',b'Family',281,69,0.08,b'Desktop',0,0
b'Female',20,b'PK',b'Free',95,67,0.25,b'Mobile',17,0
b'Female',33,b'US',b'Premium',105,30,0.43,b'Desktop',0,1
b'Other',42,b'AU',b'Family',241,69,0.34,b'Web',0,0
b'Male',49,b'AU',b'Student',265,31,0.56,b'Desktop',0,0
b'Male',40,b'US',b'Free',30,4,0.16,b'Desktop',16,0
b'Female',44,b'CA',b'Student',77,52,0.01,b'Desktop',0,0
b'Other',28,b'AU',b'Student',115,22,0.48,b'Desktop',0,1
b'Other',48,b'IN',b'Premium',205,51,0.19,b'Mobile',0,1
b'Female',35,b'UK',b'Family',199,33,0.59,b'Mobile',0,0
b'Other',54,b'DE',b'Family',200,48,0.34,b'Mobile',0,0
b'Male',38,b'IN',b'Premium',210,4,0.41,b'Web',0,0
b'Female',47,b'US',b'Free',139,31,0.05,b'Mobile',44,1
b'Male',59,b'PK',b'Family',248,4,0.5,b'Desktop',0,0
b'Other',55,b'FR',b'Free',41,5,0.48,b'Desktop',25,0
b'Other',49,b'FR',b'Student',201,39,0.12,b'Web',0,0
b'Female',35,b'US',b'Free',47,94,0.0,b'Web',27,0
b'Male',53,b'DE',b'Free',39,37,0.17,b'Web',29,1
b'Other',32,b'DE',b'Free',172,50,0.58,b'Mobile',10,0
b'Female',50,b'DE',b'Student',233,85,0.02,b'Desktop',0,0
b'Other',41,b'PK',b'Family',284,16,0.35,b'Web',0,0
b'Female',24,b'UK',b'Premium',205,86,0.08,b'Mobile',0,0
b'Other',46,b'IN',b'Family',260,31,0.49,b'Web',0,0
b'Other',42,b'FR',b'Premium',14,20,0.16,b'Desktop',0,0
b'Male',23,b'FR',b'Family',190,83,0.41,b'Desktop',0,1
b'Male',42,b'AU',b'Student',189,39,0.07,b'Web',0,0
b'Male',36,b'IN',b'Family',193,57,0.34,b'Mobile',0,0
b'Other',31,b'US',b'Free',145,62,0.04,b'Desktop',30,1
b'Female',41,b'FR',b'Free',92,55,0.56,b'Mobile',8,1
b'Female',44,b'UK',b'Family',248,45,0.02,b'Web',0,0
b'Male',50,b'CA',b'Family',238,70,0.42,b'Mobile',0,0
b'Other',54,b'PK',b'Family',74,33,0.09,b'Web',0,1
b'Male',38,b'AU',b'Student',264,71,0.27,b'Desktop',0,0
b'Female',57,b'UK',b'Premium',288,99,0.31,b'Desktop',0,1
b'Female',57,b'AU',b'Family',83,40,0.51,b'Web',0,0
b'Male',22,b'UK',b'Student',65,64,0.15,b'Desktop',0,0
b'Other',18,b'AU',b'Free',194,68,0.57,b'Web',38,0
b'Male',19,b'IN',b'Family',83,85,0.45,b'Desktop',0,0
b'Female',20,b'PK',b'Premium',153,92,0.3,b'Mobile',0,1
b'Other',38,b'UK',b'Premium',67,68,0.32,b'Mobile',0,0
b'Female',54,b'US',b'Free',142,46,0.35,b'Web',28,0
b'Male',23,b'CA',b'Family',248,89,0.24,b'Desktop',0,1
b'Female',49,b'US',b'Family',139,39,0.01,b'Mobile',0,1
b'Other',56,b'PK',b'Premium',29,21,0.18,b'Web',0,1
b'Male',39,b'US',b'Premium',144,70,0.35,b'Web',0,0
b'Male',57,b'DE',b'Family',172,56,0.47,b'Web',0,0
b'Male',54,b'IN',b'Student',65,4,0.35,b'Desktop',0,1
b'Other',40,b'AU',b'Premium',31,34,0.29,b'Desktop',0,0
b'Male',22,b'AU',b'Premium',293,98,0.35,b'Web',0,1
b'Female',30,b'US',b'Premium',77,56,0.29,b'Web',0,1
b'Other',23,b'UK',b'Free',43,75,0.58,b'Desktop',16,0
b'Female',58,b'US',b'Student',147,81,0.1,b'Mobile',0,0
b'Female',47,b'AU',b'Student',250,75,0.03,b'Mobile',0,0
b'Other',44,b'IN',b'Family',105,49,0.0,b'Desktop',0,0
b'Male',56,b'US',b'Student',231,4,0.56,b'Web',0,0
b'Female',56,b'IN',b'Premium',285,96,0.2,b'Mobile',0,0
b'Male',21,b'DE',b'Student',108,61,0.44,b'Mobile',0,0
b'Female',17,b'US',b'Family',150,68,0.07,b'Mobile',0,1
b'Female',54,b'US',b'Student',105,78,0.11,b'Mobile',0,0
b'Female',50,b'US',b'Family',263,13,0.12,b'Web',0,0
b'Male',17,b'UK',b'Free',78,2,0.32,b'Web',9,0
b'Male',20,b'PK',b'Premium',200,52,0.46,b'Desktop',0,1
b'Male',44,b'FR',b'Student',218,16,0.26,b'Web',0,0
b'Female',27,b'FR',b'Student',22,58,0.33,b'Mobile',0,0
b'Other',44,b'CA',b'Family',67,34,0.4,b'Web',0,1
b'Other',40,b'AU',b'Family',12,93,0.19,b'Web',0,0
b'Male',41,b'AU',b'Premium',37,72,0.3,b'Desktop',0,1
b'Male',23,b'UK',b'Family',297,20,0.26,b'Mobile',0,1
b'Male',37,b'FR',b'Free',231,33,0.2,b'Desktop',17,0
b'Other',40,b'IN',b'Student',178,11,0.18,b'Desktop',0,0
b'Male',57,b'US',b'Family',280,30,0.14,b'Web',0,0
b'Other',36,b'UK',b'Student',254,73,0.24,b'Web',0,0
b'Male',25,b'PK',b'Free',54,73,0.51,b'Desktop',45,1
b'Other',57,b'AU',b'Free',276,11,0.25,b'Desktop',34,1
b'Female',23,b'DE',b'Premium',230,18,0.1,b'Web',0,0
b'Other',43,b'IN',b'Free',252,94,0.07,b'Mobile',26,1
b'Female',40,b'IN',b'Premium',136,36,0.24,b'Web',0,0
b'Female',16,b'AU',b'Family',163,71,0.49,b'Desktop',0,0
b'Female',21,b'CA',b'Premium',138,18,0.28,b'Mobile',0,0
b'Female',24,b'UK',b'Student',179,25,0.31,b'Desktop',0,0
b'Other',19,b'IN',b'Premium',230,82,0.26,b'Web',0,0
b'Other',31,b'PK',b'Family',18,57,0.29,b'Mobile',0,1
b'Male',17,b'PK',b'Student',110,23,0.34,b'Mobile',0,0
b'Male',59,b'DE',b'Premium',44,93,0.54,b'Desktop',0,0
b'Male',24,b'FR',b'Student',66,37,0.09,b'Desktop',0,0
b'Female',34,b'DE',b'Family',56,36,0.35,b'Mobile',0,0
b'Male',21,b'DE',b'Premium',74,98,0.23,b'Web',0,1
b'Female',32,b'AU',b'Student',72,64,0.47,b'Desktop',0,0
b'Female',32,b'PK',b'Family',210,70,0.34,b'Desktop',0,0
b'Female',58,b'UK',b'Family',95,4,0.14,b'Web',0,0
b'Female',21,b'DE',b'Student',46,27,0.47,b'Web',0,0
b'Male',43,b'DE',b'Free',118,93,0.12,b'Mobile',46,0
